% Model:              C2DNSEps002PeEps.mph
% Version:            COMSOL 5.6.0.280
% Date:               May 4 2021, 16:15
% Dimension:          2
% Nodes:              4001
% Expressions:        6
% Description:        Velocity field, x component, Velocity field, y component, , , Gradient of c, y component, 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2 (1)                   u2x (1/m)                u2y (1/m)                -u*u2+0.02*u2x
0.7410000000000001        -0.5                     0.07024869766208078      -7.792306990723973E-5    0.5141461444679044       0.2542261242028393       2.865322328991194E-4     -0.03103357457279354
0.742                     -0.5                     0.07053811601398602      -7.810091213180439E-5    0.5144000927977372       0.25367053546292256      2.834216990232317E-4     -0.03121140271411351
0.7430000000000001        -0.5                     0.07082770544076822      -7.829132003483763E-5    0.5146534855388303       0.2531149467229993       2.80311165147618E-4      -0.03138942654334895
0.744                     -0.5                     0.07111746594242727      -7.849429361633937E-5    0.5149063226911832       0.2525593579830621       2.772006312675115E-4     -0.03156764570786944
0.7450000000000001        -0.5                     0.0714073975189633       -7.870983287630934E-5    0.5151586042547962       0.2520037692431424       2.7409009739434026E-4    -0.031746059854473686
0.746                     -0.5                     0.0716975001703762       -7.893793781474751E-5    0.5154103302296695       0.2514481805032141       2.709795635186746E-4     -0.031924668629391105
0.7470000000000001        -0.5                     0.07198773391496772      -7.911785165632212E-5    0.5156615509591423       0.25096737903267696      2.8278289192411706E-4    -0.032101958939972766
0.748                     -0.5                     0.07227810516986449      -7.927966215866293E-5    0.5159122597511432       0.25045020496947484      2.855640431424243E-4     -0.03228015646932608
0.7490000000000001        -0.5                     0.07256861817330269      -7.94312751788068E-5     0.5161624513690811       0.24993303090628466      2.8834519435532433E-4    -0.032458535230673075
0.75                      -0.5                     0.07285927292528215      -7.957269071675405E-5    0.5164121258129557       0.24941585684309328      2.911263455736903E-4     -0.03263709487966941
0.7510000000000001        -0.5                     0.07315006942580299      -7.970390877250449E-5    0.5166612830827674       0.24889868277989333      2.9390749678664897E-4    -0.03281583507153102
0.752                     -0.5                     0.07344100767486507      -7.982492934605714E-5    0.5169099231785156       0.24838150871669912      2.9668864800122747E-4    -0.03299475546103329
0.7530000000000001        -0.5                     0.07373208767246854      -7.993575243741354E-5    0.5171580461002008       0.24786433465350283      2.994697992107508E-4     -0.033173855702512474
0.754                     -0.5                     0.07402330941861328      -8.003637804657262E-5    0.5174056518478226       0.2473471605903095       3.022509504253293E-4     -0.03335313544986448
0.7550000000000001        -0.5                     0.07431467291329938      -8.012680617353557E-5    0.5176527404213813       0.24682998652711588      3.050321016437345E-4     -0.03353259435654571
0.756                     -0.5                     0.07460617815652677      -8.020703681830067E-5    0.5178993118208769       0.24631281246392533      3.078132528548776E-4     -0.033712232075572446
0.7570000000000001        -0.5                     0.07489782514829552      -8.02770699808696E-5     0.5181453660463091       0.24579563840072893      3.105944040687245E-4     -0.03389204825952146
0.758                     -0.5                     0.07518961388860554      -8.033690566124133E-5    0.5183909030976783       0.2452784643375348       3.1337555527542673E-4    -0.034072042560529266
0.7590000000000001        -0.5                     0.07548154437745694      -8.038654385941571E-5    0.5186359229749842       0.24476129027433532      3.1615670649016184E-4    -0.0342522146302929
0.76                      -0.5                     0.0757736166148496       -8.042598457539344E-5    0.5188804256782269       0.24424411621114075      3.189378577088398E-4     -0.03443256412006911
0.7610000000000001        -0.5                     0.07606583060078365      -8.045522780917468E-5    0.5191244112074066       0.2437269421479509       3.2171900892283343E-4    -0.03461309068067512
0.762                     -0.5                     0.07635818633525893      -8.047427356075825E-5    0.5193678795625228       0.24320976808474865      3.2450016013339675E-4    -0.03479379396248846
0.7630000000000001        -0.5                     0.07665068381827561      -8.04831218301451E-5     0.519610830743576        0.242692594021561        3.272813113503619E-4     -0.03497467361544614
0.764                     -0.5                     0.07694332304983355      -8.048177261733539E-5    0.5198532647505659       0.24217541995836833      3.300624625704395E-4     -0.03515572928904607
0.7650000000000001        -0.5                     0.07723610402993289      -8.047022592232873E-5    0.5200951815834927       0.24165824589517096      3.3284361378652154E-4    -0.03533696063234605
0.766                     -0.5                     0.07752902675857347      -8.044848174512505E-5    0.5203365812423564       0.2411410718319684       3.356247649985382E-4     -0.03551836729396392
0.7670000000000001        -0.5                     0.07782209123575544      -8.041654008572416E-5    0.5205774637271567       0.24062389776878665      3.384059161999212E-4     -0.03569994892207723
0.768                     -0.5                     0.0781152895676604       -8.038903376528434E-5    0.5208178323590842       0.2401406650259297       3.015593456839056E-4     -0.03588102248621248
0.7690000000000001        -0.5                     0.07840855062301211      -8.050118710442002E-5    0.5210577191103009       0.23963283740759894      2.970578830907227E-4     -0.03606272379821927
0.77                      -0.5                     0.07870194005550288      -8.063405734902153E-5    0.5212970980338993       0.2391250097892557       2.925564204916368E-4     -0.03624459276478644
0.7710000000000001        -0.5                     0.07899545786513278      -8.078764449908896E-5    0.5215359691298794       0.23861718217091968      2.8805495790014445E-4    -0.03642662903113218
0.772                     -0.5                     0.07928910405190172      -8.096194855462223E-5    0.5217743323982412       0.23810935455258972      2.835534952992822E-4     -0.03660883224208391
0.7730000000000001        -0.5                     0.07958284887022446      -8.115159636384205E-5    0.5220121921433364       0.23761683078269194      2.8321018473064153E-4    -0.036790880780103875
0.774                     -0.5                     0.07987668325737819      -8.133432949202697E-5    0.5222495686626208       0.23713620778632197      2.8607114689942735E-4    -0.03697283922164011
0.7750000000000001        -0.5                     0.0801706263788829       -8.150777069739577E-5    0.5224864645589089       0.23665558478993579      2.889321090781756E-4     -0.03715495544237701
0.776                     -0.5                     0.08046467823473855      -8.167191997994811E-5    0.5227228798322008       0.23617496179355335      2.917930712686971E-4     -0.037337229095762876
0.7770000000000001        -0.5                     0.08075883882494518      -8.182677733968405E-5    0.522958814482496        0.2356943387971645       2.946540334483335E-4     -0.037519659834933015
0.778                     -0.5                     0.08105310814950269      -8.197234277660332E-5    0.523194268509795        0.23521371580078254      2.975149956268892E-4     -0.03770224731270871
0.7790000000000001        -0.5                     0.08134748620841122      -8.210861629070644E-5    0.5234292419140978       0.23473309280439583      3.0037595780853027E-4    -0.03788499118159829
0.78                      -0.5                     0.08164197300167063      -8.223559788199313E-5    0.5236637346954038       0.2342524698080204       3.0323691997674243E-4    -0.03806789109379576
0.7810000000000001        -0.5                     0.08193656852928108      -8.235328755046345E-5    0.5238977468537138       0.23377184681164398      3.0609788216660525E-4    -0.03825094670118239
